,index,smiles,comp.ID,CAS-RN,formula,mass,name,line,phases
65771,65772,CCCCCCCCCCCCCCC(O)(CCCCCCCCCCCCCC)[C@H]1OC(O)[C@H](O)[C@@H](O)[C@H]1O,46448.0,,C34H68O6,572.9,,"Galactose-6-OH-6,6-(di)-C14H29",Cr 108 D 148 is
65894,65895,CCCCCCCCCCCC(=O)OC[C@H](CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)OC(=O)CCCCCCCCCCC,45606.0,114219-07-7,C33H62O10,618.839,,~b-Gluco-pyranosid-O-CH2-CH(OOC-/CH2-OOC-C11H23,Cr 79 D 105 is
65895,65896,CCCCCCCCCCCCC(=O)OC[C@H](CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)OC(=O)CCCCCCCCCCCC,45607.0,114219-08-8,C35H66O10,646.893,,~b-Gluco-pyranosid-O-CH2-CH(OOC-/CH2-OOC-C12H25,Cr 80 D 139 is
65896,65897,CCCCCCCCCCCCCC(=O)OC[C@H](CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)OC(=O)CCCCCCCCCCCCC,45608.0,114219-09-9,C37H70O10,674.946,,~b-Gluco-pyranosid-O-CH2-CH(OOC-/CH2-OOC-C13H27,Cr 83 D 147 is
65897,65898,CCCCCCCCCCCCCCC(=O)OC[C@H](CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)OC(=O)CCCCCCCCCCCCCC,45609.0,114219-10-2,C39H74O10,702.999,,~b-Gluco-pyranosid-O-CH2-CH(OOC-/CH2-OOC-C14H29,Cr 85 D 149 is
65899,65900,CCCCCCCCCCCCCCCC(=O)OC[C@@H](CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)OC(=O)CCCCCCCCCCCCCCC,45616.0,,C41H78O10,731.052,,~b-Gluco-pyranosid-O-CH2-CH(OOC-/CH2-OOC-C15H31,Cr 85 D 151 is
65900,65901,CCCCCCCCCCCCCCCC(=O)OC[C@H](CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)OC(=O)CCCCCCCCCCCCCCC,45610.0,42869-22-7,C41H78O10,731.052,,~b-Gluco-pyranosid-O-CH2-CH(OOC-/CH2-OOC-C15H31,Cr 87 D 150 is
65901,65902,CCCCCCCCCCCCCCCCC(=O)OC[C@H](CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)OC(=O)CCCCCCCCCCCCCCCC,45611.0,114219-11-3,C43H82O10,759.105,,~b-Gluco-pyranosid-O-CH2-CH(OOC-/CH2-OOC-C16H33,Cr 91 D 152 is
65902,65903,CCCCCCCCCCCCCCCCCC(=O)OC[C@H](CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)OC(=O)CCCCCCCCCCCCCCCCC,45612.0,60619-60-5,C45H86O10,787.158,,~b-Gluco-pyranosid-O-CH2-CH(OOC-/CH2-OOC-C17H35,Cr 94 D 153 is
65903,65904,CCCCCCCCCCCCCCCCCCC(=O)OC[C@H](CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)OC(=O)CCCCCCCCCCCCCCCCCC,45613.0,114219-12-4,C47H90O10,815.212,,~b-Gluco-pyranosid-O-CH2-CH(OOC-/CH2-OOC-C18H37,Cr 96 D 153 is
65904,65905,CCCCCCCCCCCCCCCCCCCC(=O)OC[C@H](CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)OC(=O)CCCCCCCCCCCCCCCCCCC,45614.0,,C49H94O10,843.265,,~b-Gluco-pyranosid-O-CH2-CH(OOC-/CH2-OOC-C19H39,Cr 98 D 153 is
66021,66022,CCCCCCCCCCCCOC1=C(OCCCCCCCCCCCC)C(OCCCCCCCCCCCC)=C([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C=C1,73083.0,,C48H88O8,793.208,"2-Hydroxymethyl-6-(2,3,4-tris-dodecyloxy-phenyl)-tetrahydro-pyran-3,4,5-triol",~b-Gluco-pyranosid-4Ph1/2/3-O-C12H25,Cr 24.9 D 103.9 is
66335,66336,CCCCCCCCCCCCCCOC[C@@H](OCCCCCCCCCCCCCC)[C@H]1OC(O)C(O)[C@H]1O,46226.0,,C34H68O6,572.9,,"Glucose-5,6-(di)-C-O-C14H29",Cr 51 D 61 is
66690,66691,CCCCCCOC1=C(OCCCCCC)C=C(C(=O)NC[C@@H](O)CO)C=C1,110355.0,,C22H37N1O5,395.533,,Glycerin-1-C-NHOC-4Ph1/2-O-C6H13,Cr 79 D 87 is
66691,66692,CCCCCCCCCCCCOC1=C(OCCCCCCCCCCCC)C=C(C(=O)NC[C@H](O)CO)C=C1,110356.0,,C34H61N1O5,563.852,,Glycerin-1-C-NHOC-4Ph1/2-O-C12H25,Cr 98 D 148 is
66692,66693,CCCCCCCCCCCCOC1=C(OCCCCCCCCCCCC)C=C(NC(=O)C[C@@H](O)CO)C=C1,77476.0,,C34H61N1O5,563.852,,Glycerin-1-C-CONH-4Ph1/2-O-C12H25,Cr 98 D 148 is
66693,66694,CCCCCCOC1=CC(C(=O)NC[C@@H](O)CO)=CC(OCCCCCC)=C1OCCCCCC,110357.0,,C28H49N1O6,495.692,,Glycerin-1-C-NHOC-4Ph1/2/6-O-C6H13,Cr 49 D 91 is
66694,66695,CCCCCCCOC1=CC(C(=O)NC[C@@H](O)CO)=CC(OCCCCCCC)=C1OCCCCCCC,110358.0,,C31H55N1O6,537.772,,Glycerin-1-C-NHOC-4Ph1/2/6-O-C7H15,Cr 46 D 92 is
66773,66774,CCCCCCCCCCOC1=CC=C(C2=CC(COCCOCCOCCOC[C@H](O)CO)=C(C3=CC=C(OCCCCCCCCCC)C=C3)C=C2)C=C1,73075.0,,C48H74O8,779.096,"3-(2-{2-[2-(4,4''-Bis-decyloxy-[1,1';4',1'']terphenyl-3'-ylmethoxy)-ethoxy]-ethoxy}-ethoxy)-propane-1,2-diol",Glycerin-1-C-O-C2H4-O-C2H4-O-C2H4-O-CH2-2Ph1/4-Ph-O-C10H21,Cr 45 D 40 is
66785,66786,CC1=C(OCC2=CC=CC=C2)C=CC(C2=CC=C(OC[C@H](O)CO)C=C2)=C1,75061.0,,C23H24O4,364.434,,Glycerin-1-C-O-Ph-PhMe-O-CH2-Ph,Cr 128 D 151 is
66786,66787,CC1=CC=C(COC2=C(C)C=C(C3=CC=C(OC[C@H](O)CO)C=C3)C=C2)C=C1,78975.0,,C24H26O4,378.461,,Glycerin-1-C-O-Ph-PhMe-O-CH2-Ph-CH3,Cr 133 D 171 is
66809,66810,CC1=CC=CC(COC2=C(C)C=C(C3=CC=C(OC[C@H](O)CO)C=C3)C=C2)=C1,78973.0,,C24H26O4,378.461,,Glycerin-1-C-O-Ph-PhMe-O-CH2-PhMe,Cr 116 D 151 is
66871,66872,CCCCCCCCSC(SCCCCCCCC)[C@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,46289.0,117259-10-6,C23H48O6S2,484.754,,"D-Glycero-D-guloheptose-1,1-(di)-S-C8H17",Cr 120.4 D 162.6 is
66882,66883,CCCCCCSC(SCCCCCC)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,46296.0,115395-54-5,C18H38O5S2,398.621,,"Glucose-1,1-(di)-S-C6H13",Cr 103.2 D 82.5 is
66883,66884,CCCCCCCSC(SCCCCCCC)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,46297.0,115460-01-0,C20H42O5S2,426.674,,"Glucose-1,1-(di)-S-C7H15",Cr 102.6 D 104.6 is
66884,66885,CCCCCCCCSC(SCCCCCCCC)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,46298.0,100286-42-8,C22H46O5S2,454.728,,"Glucose-1,1-(di)-S-C8H17",Cr 102.4 D 117.6 is
66885,66886,CCCCCCCCCSC(SCCCCCCCCC)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,46299.0,115395-55-6,C24H50O5S2,482.781,,"Glucose-1,1-(di)-S-C9H19",Cr 101.6 D 125.8 is
66886,66887,CCCCCCCCCCSC(SCCCCCCCCCC)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,46300.0,4263-57-4,C26H54O5S2,510.834,,"Glucose-1,1-(di)-S-C10H21",Cr 97.5 D 132.5 is
66887,66888,CCCCCCCCCCCSC(SCCCCCCCCCCC)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,46301.0,,C28H58O5S2,538.887,,"Glucose-1,1-(di)-S-C11H23",Cr 98.5 D 138 is
66888,66889,CCCCCCCCCCCCSC(SCCCCCCCCCCCC)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,46302.0,,C30H62O5S2,566.94,,"Glucose-1,1-(di)-S-C12H25",Cr 97 D 136 is
66889,66890,CCCCCCCCCCCCCSC(SCCCCCCCCCCCCC)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,46303.0,,C32H66O5S2,594.993,,"Glucose-1,1-(di)-S-C13H27",Cr 98 D 142 is
66890,66891,CCCCCCCCCCCCCCSC(SCCCCCCCCCCCCCC)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,46304.0,,C34H70O5S2,623.047,,"Glucose-1,1-(di)-S-C14H29",Cr 94 D 138 is
66891,66892,CCCCCCCCCCCCCCCSC(SCCCCCCCCCCCCCCC)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,46305.0,,C36H74O5S2,651.1,,"Glucose-1,1-(di)-S-C15H31",Cr 97.5 D 133.5 is
66897,66898,CC(C)CCCC(C)CCSC(SCCC(C)CCCC(C)C)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,46311.0,,C26H54O5S2,510.834,,"Glucose-1,1-(di)-S-C2H4-CHMe-C3H6-CHMe-CH3",Cr 109.8 D 108.2 is
66906,66907,CCCCCSC(SCCCCC)[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,46320.0,,C16H34O5S2,370.568,,"Mannose-1,1-(di)-S-C5H11",Cr 118.6 D 102 is
66907,66908,CCCCCCSC(SCCCCCC)[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,46321.0,112159-65-6,C18H38O5S2,398.621,,"Mannose-1,1-(di)-S-C6H13",Cr 118.3 D 120.6 is
66908,66909,CCCCCCCSC(SCCCCCCC)[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,46322.0,112317-99-4,C20H42O5S2,426.674,,"Mannose-1,1-(di)-S-C7H15",Cr 117 D 134.5 is
66909,66910,CCCCCCCCSC(SCCCCCCCC)[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,46323.0,112159-66-7,C22H46O5S2,454.728,,"Mannose-1,1-(di)-S-C8H17",Cr 114 D 144.5 is
66910,66911,CCCCCCCCCSC(SCCCCCCCCC)[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,46324.0,112159-67-8,C24H50O5S2,482.781,,"Mannose-1,1-(di)-S-C9H19",Cr 113.5 D 147.7 is
66911,66912,CCCCCCCCCCSC(SCCCCCCCCCC)[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,46325.0,112159-68-9,C26H54O5S2,510.834,,"Mannose-1,1-(di)-S-C10H21",Cr 111.8 D 150.6 is
66920,66921,CCCCCSC(SCCCCC)[C@H](O)[C@@H](O)[C@@H](O)[C@H](O)CO,46334.0,,C16H34O5S2,370.568,,"Galactose-1,1-(di)-S-C5H11",Cr 119.4 D 109.3 is
66921,66922,CCCCCCSC(SCCCCCC)[C@H](O)[C@@H](O)[C@@H](O)[C@H](O)CO,46335.0,123389-87-7,C18H38O5S2,398.621,,"Galactose-1,1-(di)-S-C6H13",Cr 117.1 D 125.7 is
66922,66923,CCCCCCCSC(SCCCCCCC)[C@H](O)[C@@H](O)[C@@H](O)[C@H](O)CO,46336.0,112318-00-0,C20H42O5S2,426.674,,"Galactose-1,1-(di)-S-C7H15",Cr 116 D 136.1 is
66923,66924,CCCCCCCCSC(SCCCCCCCC)[C@H](O)[C@@H](O)[C@@H](O)[C@H](O)CO,46337.0,112159-72-5,C22H46O5S2,454.728,,"Galactose-1,1-(di)-S-C8H17",Cr 113.5 D 141.8 is
66924,66925,CCCCCCCCCSC(SCCCCCCCCC)[C@H](O)[C@@H](O)[C@@H](O)[C@H](O)CO,46338.0,123389-88-8,C24H50O5S2,482.781,,"Galactose-1,1-(di)-S-C9H19",Cr 111 D 145.3 is
66925,66926,CCCCCCCCCCSC(SCCCCCCCCCC)[C@H](O)[C@@H](O)[C@@H](O)[C@H](O)CO,46339.0,123389-89-9,C26H54O5S2,510.834,,"Galactose-1,1-(di)-S-C10H21",Cr 110.2 D 147 is
66957,66958,CCCCCCCSC(SCCCCCCC)[C@H](O)[C@@H](O)[C@H](O)CO,46380.0,112159-69-0,C19H40O4S2,396.649,,"Xylose-1,1-(di)-S-C7H15",Cr 12.2 D 79 is
66958,66959,CCCCCCCCSC(SCCCCCCCC)[C@H](O)[C@@H](O)[C@H](O)CO,46381.0,,C21H44O4S2,424.702,,"Xylose-1,1-(di)-S-C8H17",Cr 36 D 85.8 is
66959,66960,CCCCCCCCCSC(SCCCCCCCCC)[C@H](O)[C@@H](O)[C@H](O)CO,46382.0,,C23H48O4S2,452.755,,"Xylose-1,1-(di)-S-C9H19",Cr 46.7 D 95.6 is
66960,66961,CCCCCCCCCCSC(SCCCCCCCCCC)[C@H](O)[C@@H](O)[C@H](O)CO,46383.0,,C25H52O4S2,480.808,,"Xylose-1,1-(di)-S-C10H21",Cr 42.1 D 85.7 is
66972,66973,CCCCCCSC(SCCCCCC)[C@H](O)[C@@H](O)[C@@H](O)CO,46395.0,123390-03-4,C17H36O4S2,368.595,,"Arabinose-1,1-(di)-S-C6H13",Cr 95.1 D 85 is
66973,66974,CCCCCCCSC(SCCCCCCC)[C@H](O)[C@@H](O)[C@@H](O)CO,46396.0,,C19H40O4S2,396.649,,"Arabinose-1,1-(di)-S-C7H15",Cr 92.6 D 96 is
66974,66975,CCCCCCCCSC(SCCCCCCCC)[C@H](O)[C@@H](O)[C@@H](O)CO,46397.0,112159-70-3,C21H44O4S2,424.702,,"Arabinose-1,1-(di)-S-C8H17",Cr 92.1 D 100.7 is
66975,66976,CCCCCCCCCSC(SCCCCCCCCC)[C@H](O)[C@@H](O)[C@@H](O)CO,46398.0,,C23H48O4S2,452.755,,"Arabinose-1,1-(di)-S-C9H19",Cr 89.7 D 103.5 is
66976,66977,CCCCCCCCCCSC(SCCCCCCCCCC)[C@H](O)[C@@H](O)[C@@H](O)CO,46399.0,112159-71-4,C25H52O4S2,480.808,,"Arabinose-1,1-(di)-S-C10H21",Cr 88.2 D 105.1 is
66988,66989,CCCCCSC(SCCCCC)[C@H](O)[C@H](O)[C@H](O)CO,46411.0,,C15H32O4S2,340.542,,"Ribose-1,1-(di)-S-C5H11",Cr 4.4 D 46.3 is
66989,66990,CCCCCCSC(SCCCCCC)[C@H](O)[C@H](O)[C@H](O)CO,46412.0,123390-13-6,C17H36O4S2,368.595,,"Ribose-1,1-(di)-S-C6H13",Cr 7.1 D 82.5 is
66990,66991,CCCCCCCSC(SCCCCCCC)[C@H](O)[C@H](O)[C@H](O)CO,46413.0,,C19H40O4S2,396.649,,"Ribose-1,1-(di)-S-C7H15",Cr 44.2 D 89.1 is
66991,66992,CCCCCCCCSC(SCCCCCCCC)[C@H](O)[C@H](O)[C@H](O)CO,46414.0,117241-38-0,C21H44O4S2,424.702,,"Ribose-1,1-(di)-S-C8H17",Cr 41 D 98.5 is
66992,66993,CCCCCCCCCSC(SCCCCCCCCC)[C@H](O)[C@H](O)[C@H](O)CO,46415.0,123390-15-8,C23H48O4S2,452.755,,"Ribose-1,1-(di)-S-C9H19",Cr 44.3 D 98.3 is
66993,66994,CCCCCCCCCCSC(SCCCCCCCCCC)[C@H](O)[C@H](O)[C@H](O)CO,46416.0,123390-16-9,C25H52O4S2,480.808,,"Ribose-1,1-(di)-S-C10H21",Cr 49.5 D 105.2 is
67002,67003,CCCCCSC(SCCCCC)[C@H](O)[C@H](O)[C@@H](O)CO,46425.0,,C15H32O4S2,340.542,,"Lyxose-1,1-(di)-S-C5H11",Cr 70.6 D 67.8 is
67003,67004,CCCCCCSC(SCCCCCC)[C@H](O)[C@H](O)[C@@H](O)CO,46426.0,123390-09-0,C17H36O4S2,368.595,,"Lyxose-1,1-(di)-S-C6H13",Cr 66.4 D 85.5 is
67004,67005,CCCCCCCSC(SCCCCCCC)[C@H](O)[C@H](O)[C@@H](O)CO,46427.0,123390-10-3,C19H40O4S2,396.649,,"Lyxose-1,1-(di)-S-C7H15",Cr 67.9 D 97.7 is
67005,67006,CCCCCCCCSC(SCCCCCCCC)[C@H](O)[C@H](O)[C@@H](O)CO,46428.0,112159-63-4,C21H44O4S2,424.702,,"Lyxose-1,1-(di)-S-C8H17",Cr 65.4 D 103.8 is
67006,67007,CCCCCCCCCSC(SCCCCCCCCC)[C@H](O)[C@H](O)[C@@H](O)CO,46429.0,123390-11-4,C23H48O4S2,452.755,,"Lyxose-1,1-(di)-S-C9H19",Cr 68.2 D 107.1 is
67007,67008,CCCCCCCCCCSC(SCCCCCCCCCC)[C@H](O)[C@H](O)[C@@H](O)CO,46430.0,112159-64-5,C25H52O4S2,480.808,,"Lyxose-1,1-(di)-S-C10H21",Cr 67.3 D 107.6 is
67013,67014,CCCCCCCSC(C[C@@H](O)[C@H](O)[C@H](O)CO)SCCCCCCC,46372.0,,C20H42O4S2,410.675,,"2-Deoxy-glucose-1,1-(di)-S-C7H15",Cr 115.2 D 110.3 is
67014,67015,CCCCCCCCSC(C[C@@H](O)[C@H](O)[C@H](O)CO)SCCCCCCCC,46373.0,,C22H46O4S2,438.728,,"2-Deoxy-glucose-1,1-(di)-S-C8H17",Cr 111.6 D 117.5 is
67015,67016,CCCCCCCCCSC(C[C@@H](O)[C@H](O)[C@H](O)CO)SCCCCCCCCC,46374.0,,C24H50O4S2,466.781,,"2-Deoxy-glucose-1,1-(di)-S-C9H19",Cr 113.4 D 120.3 is
67016,67017,CCCCCCCCCCSC(C[C@@H](O)[C@H](O)[C@H](O)CO)SCCCCCCCCCC,46375.0,,C26H54O4S2,494.835,,"2-Deoxy-glucose-1,1-(di)-S-C10H21",Cr 113.7 D 122.3 is
67024,67025,CCCCCCCCCCSC(SCCCCCCCCCC)[C@H](O)[C@H](O)CO,46440.0,,C24H50O3S2,450.782,,"Erythrose-1,1-(di)-S-C10H21",Cr 35 D 62.4 is
67050,67051,CC[Si](O)(CC)O[Si](O)(CC)CC,46460.0,,C8H22O3Si2,222.429,,"1,3-(HO)2-Si2O-(tetra)-C2H5",Cr -36 D 37 is
67051,67052,CCC[Si](O)(CCC)O[Si](O)(CCC)CCC,46461.0,,C12H30O3Si2,278.536,,"1,3-(HO)2-Si2O-(tetra)-C3H7",Cr 44 D 73 is
67052,67053,CCCC[Si](O)(CCCC)O[Si](O)(CCCC)CCCC,77456.0,,C16H38O3Si2,334.642,,"1,3-(HO)2-Si2O-(tetra)-C4H9",Cr 17.1 D 53.5 is
67060,67061,CCCCCCCCCCOC1=C(OCCCCCCCCCC)C=C(C(=O)OC2C[C@@H](O)C[C@@H](O)C2)C=C1,46465.0,,C33H56O6,548.794,"3,4-Bis-decyloxy-benzoicacid3,5-dihydroxy-cyclohexylester","cis,cis-3,5-Hydroxycyclohexan-OOC-4Ph1/2-O-C10H21",Cr 72 D 113.5 is
67061,67062,CCCCCCCCCCCOC1=C(OCCCCCCCCCCC)C=C(C(=O)OC2C[C@@H](O)C[C@@H](O)C2)C=C1,69877.0,,C35H60O6,576.847,"3,4-Bis-undecyloxy-benzoicacid3,5-dihydroxy-cyclohexylester","cis,cis-3,5-Hydroxycyclohexan-OOC-4Ph1/2-O-C11H23",Cr 82 D 123 is
67062,67063,CCCCCCCCCCCCOC1=C(OCCCCCCCCCCCC)C=C(C(=O)OC2C[C@@H](O)C[C@@H](O)C2)C=C1,46466.0,,C37H64O6,604.9,"3,4-Bis-dodecyloxy-benzoicacid3,5-dihydroxy-cyclohexylester","cis,cis-3,5-Hydroxycyclohexan-OOC-4Ph1/2-O-C12H25",Cr 79.5 D 124 is
67063,67064,CCCCCCCCCCCCCCOC1=C(OCCCCCCCCCCCCCC)C=C(C(=O)OC2C[C@@H](O)C[C@@H](O)C2)C=C1,46467.0,,C41H72O6,661.007,"3,4-Bis-tetradecyloxy-benzoicacid3,5-dihydroxy-cyclohexylester","cis,cis-3,5-Hydroxycyclohexan-OOC-4Ph1/2-O-C14H29",Cr 78.5 D 119.5 is
67067,67068,CCCCOC1=CC(C(=O)OC2C[C@@H](O)C[C@@H](O)C2)=CC(OCCCC)=C1OCCCC,46468.0,,C25H40O7,452.581,"3,4,5-Tributoxy-benzoicacid3,5-dihydroxy-cyclohexylester","cis,cis-3,5-Hydroxycyclohexan-OOC-4Ph1/2/6-O-C4H9",Cr 90 D 42.5 is
67068,67069,CCCCCOC1=CC(C(=O)OC2C[C@@H](O)C[C@@H](O)C2)=CC(OCCCCC)=C1OCCCCC,46469.0,,C28H46O7,494.661,"3,4,5-Tris-pentyloxy-benzoicacid3,5-dihydroxy-cyclohexylester","cis,cis-3,5-Hydroxycyclohexan-OOC-4Ph1/2/6-O-C5H11",Cr 71 D 62.5 is
67069,67070,CCCCCCOC1=CC(C(=O)OC2C[C@@H](O)C[C@@H](O)C2)=CC(OCCCCCC)=C1OCCCCCC,46470.0,,C31H52O7,536.74,"3,4,5-Tris-hexyloxy-benzoicacid3,5-dihydroxy-cyclohexylester","cis,cis-3,5-Hydroxycyclohexan-OOC-4Ph1/2/6-O-C6H13",Cr 63 D 54 is
67070,67071,CCCCCCCOC1=CC(C(=O)OC2C[C@@H](O)C[C@@H](O)C2)=CC(OCCCCCCC)=C1OCCCCCCC,46471.0,,C34H58O7,578.82,"3,4,5-Tris-heptyloxy-benzoicacid3,5-dihydroxy-cyclohexylester","cis,cis-3,5-Hydroxycyclohexan-OOC-4Ph1/2/6-O-C7H15",Cr 68 D 80 is
67071,67072,CCCCCCCCOC1=CC(C(=O)OC2C[C@@H](O)C[C@@H](O)C2)=CC(OCCCCCCCC)=C1OCCCCCCCC,46472.0,,C37H64O7,620.9,"3,4,5-Tris-octyloxy-benzoicacid3,5-dihydroxy-cyclohexylester","cis,cis-3,5-Hydroxycyclohexan-OOC-4Ph1/2/6-O-C8H17",Cr 72.5 D 86.5 is
67072,67073,CCCCCCCCCOC1=CC(C(=O)OC2C[C@@H](O)C[C@@H](O)C2)=CC(OCCCCCCCCC)=C1OCCCCCCCCC,46473.0,,C40H70O7,662.98,"3,4,5-Tris-nonyloxy-benzoicacid3,5-dihydroxy-cyclohexylester","cis,cis-3,5-Hydroxycyclohexan-OOC-4Ph1/2/6-O-C9H19",Cr 63 D 92 is
67074,67075,CCCCCCCCCCCOC1=CC(C(=O)OC2C[C@@H](O)C[C@@H](O)C2)=CC(OCCCCCCCCCCC)=C1OCCCCCCCCCCC,46475.0,,C46H82O7,747.139,"3,4,5-Tris-undecyloxy-benzoicacid3,5-dihydroxy-cyclohexylester","cis,cis-3,5-Hydroxycyclohexan-OOC-4Ph1/2/6-O-C11H23",Cr 56 D 86.5 is
67075,67076,CCCCCCCCCCCCOC1=CC(C(=O)OC2C[C@@H](O)C[C@@H](O)C2)=CC(OCCCCCCCCCCCC)=C1OCCCCCCCCCCCC,46476.0,,C49H88O7,789.219,"3,4,5-Tris-dodecyloxy-benzoicacid3,5-dihydroxy-cyclohexylester","cis,cis-3,5-Hydroxycyclohexan-OOC-4Ph1/2/6-O-C12H25",Cr 34 D 67 is
67076,67077,CCCCCCCCCCCCCOC1=CC(C(=O)OC2C[C@@H](O)C[C@@H](O)C2)=CC(OCCCCCCCCCCCCC)=C1OCCCCCCCCCCCCC,46477.0,,C52H94O7,831.299,"3,4,5-Tris-tridecyloxy-benzoicacid3,5-dihydroxy-cyclohexylester","cis,cis-3,5-Hydroxycyclohexan-OOC-4Ph1/2/6-O-C13H27",Cr 35.5 D 75 is
67077,67078,CCCCCCCCCCCCCCOC1=CC(C(=O)OC2C[C@@H](O)C[C@@H](O)C2)=CC(OCCCCCCCCCCCCCC)=C1OCCCCCCCCCCCCCC,46478.0,,C55H100O7,873.378,"3,4,5-Tris-tetradecyloxy-benzoicacid3,5-dihydroxy-cyclohexylester","cis,cis-3,5-Hydroxycyclohexan-OOC-4Ph1/2/6-O-C14H29",Cr 72.5 D 71.5 is
67178,67179,CCCCCCCOC1=C(OCCCCCCC)C=C(C(=O)NC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO)C=C1,110344.0,,C27H47N1O8,513.664,,Glucit-1-C-NHOC-4Ph1/2-O-C7H15,Cr 169 D 203 is
67179,67180,CCCCCCCCCOC1=C(OCCCCCCCCC)C=C(C(=O)NC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO)C=C1,110345.0,,C31H55N1O8,569.77,,Glucit-1-C-NHOC-4Ph1/2-O-C9H19,Cr 166 D 239 is
67180,67181,CCCCCCCCCCCCOC1=C(OCCCCCCCCCCCC)C=C(C(=O)NC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO)C=C1,69917.0,,C37H67N1O8,653.93,"3,4-Bis-dodecyloxy-N-(2,3,4,5,6-pentahydroxy-hexyl)-benzamide",Glucit-1-C-NHOC-4Ph1/2-O-C12H25,Cr 162 D 254 is
67183,67184,CCCCCCCCOC1=C(OCCCCCCCC)C=C(C(=O)N(C)C[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO)C=C1,110347.0,,C30H53N1O8,555.744,,Glucit-1-C-NMeOC-4Ph1/2-O-C8H17,Cr 87 D 155 is
67184,67185,CCCCCCCCCOC1=C(OCCCCCCCCC)C=C(C(=O)N(C)C[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO)C=C1,110348.0,,C32H57N1O8,583.797,,Glucit-1-C-NMeOC-4Ph1/2-O-C9H19,Cr 68 D 174 is
67185,67186,CCCCCCCCCCCCOC1=C(OCCCCCCCCCCCC)C=C(C(=O)N(C)C[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO)C=C1,69911.0,,C38H69N1O8,667.956,"3,4-Bis-dodecyloxy-N-methyl-N-(2,3,4,5,6-pentahydroxy-hexyl)-benzamide",Glucit-1-C-NMeOC-4Ph1/2-O-C12H25,Cr 54 D 194 is
67186,67187,CCCCCCCCCCCCCCCCOC1=C(OCCCCCCCCCCCCCCCC)C=C(C(=O)N(C)C[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO)C=C1,110349.0,,C46H85N1O8,780.169,,Glucit-1-C-NMeOC-4Ph1/2-O-C16H33,Cr 82 D 194 is
67187,67188,CCCCCCCCCCCCOC1=CC(OCCCCCCCCCCCC)=CC(C(=O)NC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO)=C1,110350.0,,C37H67N1O8,653.93,,Glucit-1-C-NHOC-1Ph3/5-O-C12H25,Cr 87 D 175 is
67195,67196,CCCCCCOC1=CC(C(=O)N(C)C[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO)=CC(OCCCCCC)=C1OCCCCCC,69920.0,,C32H57N1O9,599.796,"3,4,5-Tris-hexyloxy-N-methyl-N-(2,3,4,5,6-pentahydroxy-hexyl)-benzamide",Glucit-1-C-NMeOC-4Ph1/2/6-O-C6H13,Cr 94 D 145 is
