,index,smiles,comp.ID,CAS-RN,formula,mass,name,line,phases
37450,37451,CCCCCCCCCCOC1=C(OCCCCCCCCCC)C=C(C2=CC(C3=CC(OCCCCCCCCCC)=C(OCCCCCCCCCC)C=C3)=O~[TlH2]O2)C=C1,68246.0,,C55H91O6Tl1,1052.691,,C10H21-O-1/2Ph4-R651-4Ph1/2-O-C10H21,(58) Cr 94.4 Dhd 75.4 is
37451,37452,CCCCCCCCCCCCCCOC1=C(OCCCCCCCCCCCCCC)C=C(/C=N2\N=C(C3=CC(OCCCCCCCCCCCCCC)=C(OCCCCCCCCCCCCCC)C=C3)O[Ni]~23OC(C2=CC(OCCCCCCCCCCCCCC)=C(OCCCCCCCCCCCCCC)C=C2)=N/N~3=C\C2=CC(OCCCCCCCCCCCCCC)=C(OCCCCCCCCCCCCCC)C=C2)C=C1,79503.0,,C140H246N4Ni1O10,2204.165,,C14H29-O-1/2Ph4-R1872-4Ph1/2-O-C14H29,(40) Cr' 75.7 Cr 131.9 Dhd 158 is
37454,37455,CCCCCOC1=CC(C2=N/N(=C\C3=CC(OCCCCC)=C(OCCCCC)C=C3)~[Ni]3(O2)OC(C2=CC(OCCCCC)=C(OCCCCC)C(OCCCCC)=C2)=N/N~3=C\C2=CC(OCCCCC)=C(OCCCCC)C=C2)=CC(OCCCCC)=C1OCCCCC,79504.0,,C78H122N4Ni1O12,1366.516,,C5H11-O-1/2/6Ph4-R1872-4Ph1/2-O-C5H11,(36) Cr' 79.9 Cr 216.6 Drd 211.4 is
37455,37456,CCCCCCOC1=CC(C2=N/N(=C\C3=CC(OCCCCCC)=C(OCCCCCC)C=C3)~[Ni]3(O2)OC(C2=CC(OCCCCCC)=C(OCCCCCC)C(OCCCCCC)=C2)=N/N~3=C\C2=CC(OCCCCCC)=C(OCCCCCC)C=C2)=CC(OCCCCCC)=C1OCCCCCC,79505.0,,C88H142N4Ni1O12,1506.782,,C6H13-O-1/2/6Ph4-R1872-4Ph1/2-O-C6H13,(42) Cr' 74.8 Cr 224.5 Drd 218.6 is
37456,37457,CCCCCCCOC1=CC(C2=N/N(=C\C3=CC(OCCCCCCC)=C(OCCCCCCC)C=C3)~[Ni]3(O2)OC(C2=CC(OCCCCCCC)=C(OCCCCCCC)C(OCCCCCCC)=C2)=N/N~3=C\C2=CC(OCCCCCCC)=C(OCCCCCCC)C=C2)=CC(OCCCCCCC)=C1OCCCCCCC,79506.0,,C98H162N4Ni1O12,1647.048,,C7H15-O-1/2/6Ph4-R1872-4Ph1/2-O-C7H15,(42) Cr' 27.2 Cr 217.8 Drd 208.8 is
37457,37458,CCCCCCCCOC1=CC(C2=N/N(=C\C3=CC(OCCCCCCCC)=C(OCCCCCCCC)C=C3)~[Ni]3(O2)OC(C2=CC(OCCCCCCCC)=C(OCCCCCCCC)C(OCCCCCCCC)=C2)=N/N~3=C\C2=CC(OCCCCCCCC)=C(OCCCCCCCC)C=C2)=CC(OCCCCCCCC)=C1OCCCCCCCC,79507.0,,C108H182N4Ni1O12,1787.314,,C8H17-O-1/2/6Ph4-R1872-4Ph1/2-O-C8H17,(17) Cr' 63.5 Cr 217.8 Drd 214.5 is
37458,37459,CCCCCCCCCCOC1=CC(C2=N/N(=C\C3=CC(OCCCCCCCCCC)=C(OCCCCCCCCCC)C=C3)~[Ni]3(O2)OC(C2=CC(OCCCCCCCCCC)=C(OCCCCCCCCCC)C(OCCCCCCCCCC)=C2)=N/N~3=C\C2=CC(OCCCCCCCCCC)=C(OCCCCCCCCCC)C=C2)=CC(OCCCCCCCCCC)=C1OCCCCCCCCCC,79508.0,,C128H222N4Ni1O12,2067.845,,C10H21-O-1/2/6Ph4-R1872-4Ph1/2-O-C10H21,(21) Cr' 73.6 Cr 203.5 Dhd 200.9 is
37459,37460,CCCCCCCCCCCCOC1=CC(C2=N/N(=C\C3=CC(OCCCCCCCCCCCC)=C(OCCCCCCCCCCCC)C=C3)~[Ni]3(O2)OC(C2=CC(OCCCCCCCCCCCC)=C(OCCCCCCCCCCCC)C(OCCCCCCCCCCCC)=C2)=N/N~3=C\C2=CC(OCCCCCCCCCCCC)=C(OCCCCCCCCCCCC)C=C2)=CC(OCCCCCCCCCCCC)=C1OCCCCCCCCCCCC,79509.0,,C148H262N4Ni1O12,2348.377,,C12H25-O-1/2/6Ph4-R1872-4Ph1/2-O-C12H25,(25) Cr' 68.8 Cr 78.2 Dhd 189.9 is
37460,37461,CCCCCCCCCCCCCCOC1=CC(C2=N/N(=C\C3=CC(OCCCCCCCCCCCCCC)=C(OCCCCCCCCCCCCCC)C=C3)~[Ni]3(O2)OC(C2=CC(OCCCCCCCCCCCCCC)=C(OCCCCCCCCCCCCCC)C(OCCCCCCCCCCCCCC)=C2)=N/N~3=C\C2=CC(OCCCCCCCCCCCCCC)=C(OCCCCCCCCCCCCCC)C=C2)=CC(OCCCCCCCCCCCCCC)=C1OCCCCCCCCCCCCCC,79510.0,,C168H302N4Ni1O12,2628.909,,C14H29-O-1/2/6Ph4-R1872-4Ph1/2-O-C14H29,(45) Cr' 72.4 Cr 78.4 Dhd 173.9 is
37464,37465,CCCCCCCCCCOC1=CC(C2=CC(C3=CC(OCCCCCCCCCC)=C(OCCCCCCCCCC)C(OCCCCCCCCCC)=C3)=NC(C3=CC(OCCCCCCCCCC)=C(OCCCCCCCCCC)C(OCCCCCCCCCC)=C3)=N2)=CC(OCCCCCCCCCC)=C1OCCCCCCCCCC,80856.0,,C112H196N2O9,1714.763,,C10H21-O-1/2/6Ph4-4/6Pyr2-4Ph1/2/6-O-C10H21,(34) Cr 62.1 Dhd 140.5 is
37466,37467,CCCCCOC1=CC(C2=NN=C(C3=CC(OCCCCC)=C(OCCCCC)C(OCCCCC)=C3)O2)=CC(OCCCCC)=C1OCCCCC,84028.0,,C44H70N2O7,739.036,,C5H11-O-1/2/6Ph4-R259-4Ph1/2/6-O-C5H11,(34) Cr 54.4 Dhd 70.6 is
37467,37468,CCCCCCOC1=CC(C2=NN=C(C3=CC(OCCCCCC)=C(OCCCCCC)C(OCCCCCC)=C3)O2)=CC(OCCCCCC)=C1OCCCCCC,84029.0,,C50H82N2O7,823.195,,C6H13-O-1/2/6Ph4-R259-4Ph1/2/6-O-C6H13,Cr ? Dhd 68.3 is
37468,37469,CCCCCCCOC1=CC(C2=NN=C(C3=CC(OCCCCCCC)=C(OCCCCCCC)C(OCCCCCCC)=C3)O2)=CC(OCCCCCCC)=C1OCCCCCCC,84030.0,,C56H94N2O7,907.355,,C7H15-O-1/2/6Ph4-R259-4Ph1/2/6-O-C7H15,Cr ? Dhd 72.1 is
37469,37470,CCCCCCCCOC1=CC(C2=NN=C(C3=CC(OCCCCCCCC)=C(OCCCCCCCC)C(OCCCCCCCC)=C3)O2)=CC(OCCCCCCCC)=C1OCCCCCCCC,84031.0,,C62H106N2O7,991.514,,C8H17-O-1/2/6Ph4-R259-4Ph1/2/6-O-C8H17,Cr ? Dhd 70.5 is
37470,37471,CCCCCCCCCCOC1=CC(C2=NN=C(C3=CC(OCCCCCCCCCC)=C(OCCCCCCCCCC)C(OCCCCCCCCCC)=C3)O2)=CC(OCCCCCCCCCC)=C1OCCCCCCCCCC,84032.0,,C74H130N2O7,1159.833,,C10H21-O-1/2/6Ph4-R259-4Ph1/2/6-O-C10H21,Cr ? Dhd 63.8 is
37471,37472,CCCCCCCCCCCCOC1=CC(C2=NN=C(C3=CC(OCCCCCCCCCCCC)=C(OCCCCCCCCCCCC)C(OCCCCCCCCCCCC)=C3)O2)=CC(OCCCCCCCCCCCC)=C1OCCCCCCCCCCCC,84033.0,,C86H154N2O7,1328.152,,C12H25-O-1/2/6Ph4-R259-4Ph1/2/6-O-C12H25,(16) Cr 31.9 Dhd 59.3 is
37472,37473,CCCCCCCCCCCCCCOC1=CC(C2=NN=C(C3=CC(OCCCCCCCCCCCCCC)=C(OCCCCCCCCCCCCCC)C(OCCCCCCCCCCCCCC)=C3)O2)=CC(OCCCCCCCCCCCCCC)=C1OCCCCCCCCCCCCCC,84034.0,,C98H178N2O7,1496.471,,C14H29-O-1/2/6Ph4-R259-4Ph1/2/6-O-C14H29,(26) Cr 33.9 Dhd 58.6 is
37473,37474,CCCCCCCCCCCCCCCCOC1=CC(C2=NN=C(C3=CC(OCCCCCCCCCCCCCCCC)=C(OCCCCCCCCCCCCCCCC)C(OCCCCCCCCCCCCCCCC)=C3)O2)=CC(OCCCCCCCCCCCCCCCC)=C1OCCCCCCCCCCCCCCCC,84035.0,,C110H202N2O7,1664.79,,C16H33-O-1/2/6Ph4-R259-4Ph1/2/6-O-C16H33,(42) Cr 51.4 Dhd 54.1 is
37474,37475,CCCCCCCCCCCCOC1=CC(C=C2C(=O)N3C(=O)C(=CC4=CC(OCCCCCCCCCCCC)=C(OCCCCCCCCCCCC)C(OCCCCCCCCCCCC)=C4)C(=O)N3C2=O)=CC(OCCCCCCCCCCCC)=C1OCCCCCCCCCCCC,60352.0,,C92H156N2O10,1450.23,,C12H25-O-1/2/6Ph4-R1402-4Ph1/2/6-O-C12H25,Cr 64 Dr 112 Dh 133 is
37475,37476,CCCCCCCCCCOC1=CC(C2=CC(C3=CC(OCCCCCCCCCC)=C(OCCCCCCCCCC)C(OCCCCCCCCCC)=C3)=O~[TlH2]O2)=CC(OCCCCCCCCCC)=C1OCCCCCCCCCC,68248.0,,C75H131O8Tl1,1365.221,,C10H21-O-1/2/6Ph4-R651-4Ph1/2/6-O-C10H21,(25) Cr 74.8 Dhd 68.7 is
46831,46832,CCCCCCOC1=CC(C2=NN=C(C3=CC(OCCCCCC)=C(OCCCCCC)C(OCCCCCC)=C3)N2CC2=CC=CC=C2)=CC(OCCCCCC)=C1OCCCCCC,80701.0,,C57H89N3O6,912.333,,C6H13-O-1/2/6Ph4-R2078-CH2-Ph,Cr ? Dhd 61.6 is
46832,46833,CCCCCCCOC1=CC(C2=NN=C(C3=CC(OCCCCCCC)=C(OCCCCCCC)C(OCCCCCCC)=C3)N2CC2=CC=CC=C2)=CC(OCCCCCCC)=C1OCCCCCCC,80702.0,,C63H101N3O6,996.493,,C7H15-O-1/2/6Ph4-R2078-CH2-Ph,Cr ? Dhd 66.5 is
46833,46834,CCCCCCCCOC1=CC(C2=NN=C(C3=CC(OCCCCCCCC)=C(OCCCCCCCC)C(OCCCCCCCC)=C3)N2CC2=CC=CC=C2)=CC(OCCCCCCCC)=C1OCCCCCCCC,80703.0,,C69H113N3O6,1080.652,,C8H17-O-1/2/6Ph4-R2078-CH2-Ph,Cr ? Dhd 69.1 is
46834,46835,CCCCCCCCCCOC1=CC(C2=NN=C(C3=CC(OCCCCCCCCCC)=C(OCCCCCCCCCC)C(OCCCCCCCCCC)=C3)N2CC2=CC=CC=C2)=CC(OCCCCCCCCCC)=C1OCCCCCCCCCC,80704.0,,C81H137N3O6,1248.971,,C10H21-O-1/2/6Ph4-R2078-CH2-Ph,Cr ? Dhd 62.7 is
46835,46836,CCCCCCCCCCCCOC1=CC(C2=NN=C(C3=CC(OCCCCCCCCCCCC)=C(OCCCCCCCCCCCC)C(OCCCCCCCCCCCC)=C3)N2CC2=CC=CC=C2)=CC(OCCCCCCCCCCCC)=C1OCCCCCCCCCCCC,80705.0,,C93H161N3O6,1417.29,,C12H25-O-1/2/6Ph4-R2078-CH2-Ph,Cr ? Dhd 67.1 is
49372,49373,CCCCCCCCCCOC1=CC(C(=O)OC2=CC=C3C=N(C4=CC(OCCCCCCCCCC)=C(OCCCCCCCCCC)C(OCCCCCCCCCC)=C4)~[Cu]4(OC3=C2)OC2=C\C(OC(=O)C3=CC(OCCCCCCCCCC)=C(OCCCCCCCCCC)C(OCCCCCCCCCC)=C3)=C/C=C\2C=N~4C2=CC(OCCCCCCCCCC)=C(OCCCCCCCCCC)C(OCCCCCCCCCC)=C2)=CC(OCCCCCCCCCC)=C1OCCCCCCCCCC,84575.0,,C160H268Cu1N2O18,2571.389,,C10H21-O-1/2/6Ph4-COO-SchiffCu-4Ph1/2/6-O-C10H21,Cr 1.8 Dr 55.1 is
49373,49374,CCCCCCCCCCOC1=CC(C(=O)OC2=CC=C3C=N(C4=CC(OCCCCCCCCCC)=C(OCCCCCCCCCC)C(OCCCCCCCCCC)=C4)~[Pd]4(OC3=C2)OC2=C\C(OC(=O)C3=CC(OCCCCCCCCCC)=C(OCCCCCCCCCC)C(OCCCCCCCCCC)=C3)=C/C=C\2C=N~4C2=CC(OCCCCCCCCCC)=C(OCCCCCCCCCC)C(OCCCCCCCCCC)=C2)=CC(OCCCCCCCCCC)=C1OCCCCCCCCCC,84576.0,,C160H268N2O18Pd1,2614.243,,C10H21-O-1/2/6Ph4-COO-SchiffPd-4Ph1/2/6-O-C10H21,Cr 45.9 Dr 65.3 is
49375,49376,CCCCCCCCCCOC1=CC(C(=O)OC2=CC=C3C=N(C4=C(OCCCCCCCCCC)C(OCCCCCCCCCC)=C(OCCCCCCCCCC)C=C4)~[Pd]4(OC3=C2)OC2=C\C(OC(=O)C3=CC(OCCCCCCCCCC)=C(OCCCCCCCCCC)C(OCCCCCCCCCC)=C3)=C/C=C\2C=N~4C2=C(OCCCCCCCCCC)C(OCCCCCCCCCC)=C(OCCCCCCCCCC)C=C2)=CC(OCCCCCCCCCC)=C1OCCCCCCCCCC,84577.0,,C160H268N2O18Pd1,2614.243,,C10H21-O-1/2/6Ph4-COO-SchiffPd-4Ph1/2/3-O-C10H21,Cr 33.9 D 28.2 is
49950,49951,O=C(OC1=CC=C(C(=O)OC2=CC=C(OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C=C2)C=C1)C1=CC=C(C=C(C(=O)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(=O)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C=C1,71410.0,,C52H15F57O9,1866.579,,C8F17-OOC)C=CH-Ph-COO-Ph-COO-Ph-O-CH2-C11F23,Cr 109 Dr 112 A 185 is
56921,56922,CCCCCC1=CC=C(C(=O)OC2=CC=C(C(=O)OC3=CC(OC(=O)C4=CC=C(OC(=O)C5=CC=C(CCCCC)C=C5)C=C4)=C(Br)C=C3)C=C2)C=C1,110024.0,,C44H41Br1O8,777.696,,C5H11-Ph-COO-Ph-COO-1/3Ph4-Br,Cr 108 D 63 N 74 is
56925,56926,CCCCCCCCOC1=CC=C(C(=O)OC2=CC=C(C(=O)OC3=CC(OC(=O)C4=CC=C(OC(=O)C5=CC=C(OCCCCCCCC)C=C5)C=C4)=C(Br)C=C3)C=C2)C=C1,110028.0,,C50H53Br1O10,893.854,,C8H17-O-Ph-COO-Ph-COO-1/3Ph4-Br,Cr 94 D 75 N 90 is
58330,58331,CCCCCCCCCCCCOC1=CC=C(/N=N/C2=CC=C(NC3=NC(NC4=CC=C(/N=N/C5=CC=C(OCCCCCCCCCCCC)C=C5)C=C4)=NC(OC)=N3)C=C2)C=C1,72632.0,,C52H71N9O3,870.179,"N,N'-Bis-[4-(4-dodecyloxy-phenylazo)-phenyl]-6-methoxy-[1,3,5]triazine-2,4-diamine",C12H25-O-Ph-N=N-Ph-NH-R1278-O-CH3,Cr 159.6 Dh 203.8 is
59263,59264,CCCCCCCCCCCCOC1=CC=C(OCC2=CC(OCC3=CC(C(=O)OCCC)=CC(COC4=CC(COC5=CC=C(OCCCCCCCCCCCC)C=C5)=C(COC5=CC=C(OCCCCCCCCCCCC)C=C5)C(COC5=CC=C(OCCCCCCCCCCCC)C=C5)=C4)=C3COC3=CC(COC4=CC=C(OCCCCCCCCCCCC)C=C4)=C(COC4=CC=C(OCCCCCCCCCCCC)C=C4)C(COC4=CC=C(OCCCCCCCCCCCC)C=C4)=C3)=CC(COC3=CC=C(OCCCCCCCCCCCC)C=C3)=C2COC2=CC=C(OCCCCCCCCCCCC)C=C2)C=C1,84514.0,,C202H300O23,3096.53,,C12H25-O-Ph-O-CH2-1/2/6Ph4-O-CH2-1/2/6Ph4-COO-C3H7,Cr ? D ? is
60445,60446,CCCCCCCCCCOC1=CC(/N=C/C2=C(O)C=C(OC(=O)C3=CC(OCCCCCCCCCC)=C(OCCCCCCCCCC)C(OCCCCCCCCCC)=C3)C=C2)=CC(OCCCCCCCCCC)=C1OCCCCCCCCCC,84567.0,,C80H135N1O9,1254.929,,C10H21-O-1/2/6Ph4-COO-PhOH-CH=N-4Ph1/2/6-O-C10H21,Cr 33.1 D 8.9 is
60448,60449,CCCCCCCCCCOC1=CC(C(=O)N2CCN(C(=O)C3=CC(OCCCCCCCCCC)=C(OCCCCCCCCCC)C(OCCCCCCCCCC)=C3)CC2)=CC(OCCCCCCCCCC)=C1OCCCCCCCCCC,41117.0,,C78H138N2O8,1231.939,"[4-(3,4,5-Tris-decyloxy-benzoyl)-piperazin-1-yl]-(3,4,5-tris-decyloxy-phenyl)-methanone",C10H21-O-1/2/6Ph4-CO-R33-CO-4Ph1/2/6-O-C10H21,Cr 60.5 D 15 is
60449,60450,CCCCCCCCCCCCOC1=CC(C(=O)N2CCN(C(=O)C3=CC(OCCCCCCCCCCCC)=C(OCCCCCCCCCCCC)C(OCCCCCCCCCCCC)=C3)CC2)=CC(OCCCCCCCCCCCC)=C1OCCCCCCCCCCCC,41118.0,,C90H162N2O8,1400.258,,C12H25-O-1/2/6Ph4-CO-R33-CO-4Ph1/2/6-O-C12H25,Cr 58.5 D 20 is
60451,60452,CCCCCCCCCCOC1=CC(C(=O)OC2=CC3=C(C=C2)O[V]24(=O)OC5=C(C=C(OC(=O)C6=CC(OCCCCCCCCCC)=C(OCCCCCCCCCC)C(OCCCCCCCCCC)=C6)C=C5)/C=N~2/CCCN~4=C3)=CC(OCCCCCCCCCC)=C1OCCCCCCCCCC,78857.0,,C91H144N2O13V1,1525.064,,C10H21-O-1/2/6Ph4-COO-R692-OOC-4Ph1/2/6-O-C10H21,Cr 85 D 119.6 D 162.2 D 172 D 180 is
60452,60453,CCCCCCCCCCCCOC1=CC(C(=O)OC2=CC3=C(C=C2)O[V]24(=O)OC5=C(C=C(OC(=O)C6=CC(OCCCCCCCCCCCC)=C(OCCCCCCCCCCCC)C(OCCCCCCCCCCCC)=C6)C=C5)/C=N~2/CCCN~4=C3)=CC(OCCCCCCCCCCCC)=C1OCCCCCCCCCCCC,78858.0,,C103H168N2O13V1,1693.383,,C12H25-O-1/2/6Ph4-COO-R692-OOC-4Ph1/2/6-O-C12H25,Cr' 48.5 Cr 68 D 100.3 D 140.9 D 157 D 182.2 is
60453,60454,CCCCCCCCCCCCCCOC1=CC(C(=O)OC2=CC3=C(C=C2)O[V]24(=O)OC5=C(C=C(OC(=O)C6=CC(OCCCCCCCCCCCCCC)=C(OCCCCCCCCCCCCCC)C(OCCCCCCCCCCCCCC)=C6)C=C5)/C=N~2/CCCN~4=C3)=CC(OCCCCCCCCCCCCCC)=C1OCCCCCCCCCCCCCC,78859.0,,C115H192N2O13V1,1861.702,,C14H29-O-1/2/6Ph4-COO-R692-OOC-4Ph1/2/6-O-C14H29,Cr' 68 Cr 82 D 93.5 D 140.4 D 187.9 is
61419,61420,O=C(O)C1=CC(OCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)=C(OCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C=C1,112301.0,,C39H36F34O4,1214.646,,C8F17-C8H16-O-1/2Ph4-COOH,Cr 98 Dh 124.5 is
61420,61421,O=C(O)C1=CC(OCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)=C(OCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C=C1,112302.0,,C43H36F42O4,1414.676,,C10F21-C8H16-O-1/2Ph4-COOH,Cr 117.5 Dh 151 is
61422,61423,O=C(O)C1=CC(OCCCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)=C(OCCCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C=C1,78867.0,,C45H48F34O4,1298.806,,C8F17-C11H22-O-1/2Ph4-COOH,Tg 95 Cr 111.5 Dh 140 is
61423,61424,O=C(O)C1=CC(OCCCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)=C(OCCCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C=C1,78868.0,,C49H48F42O4,1498.836,,C10F21-C11H22-O-1/2Ph4-COOH,Cr 128 Dh 161 is
61455,61456,O=C(O)C1=CC(OCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)=C(OCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(OCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)=C1,78869.0,,C49H51F39O5,1460.864,,C6F13-C8H16-O-1/2/6Ph4-COOH,Cr 55 D 76 is
61456,61457,O=C(O)C1=CC(OCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)=C(OCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(OCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)=C1,78870.0,,C55H51F51O5,1760.909,,C8F17-C8H16-O-1/2/6Ph4-COOH,Cr 87 D 103 is
61457,61458,O=C(O)C1=CC(OCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)=C(OCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(OCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)=C1,78871.0,,C61H51F63O5,2060.954,,C10F21-C8H16-O-1/2/6Ph4-COOH,Cr 114 D 124 is
61458,61459,O=C(O)C1=CC(OCCCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)=C(OCCCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(OCCCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)=C1,78872.0,,C58H69F39O5,1587.103,,C6F13-C11H22-O-1/2/6Ph4-COOH,Cr 62 D 82 is
61459,61460,O=C(O)C1=CC(OCCCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)=C(OCCCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(OCCCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)=C1,78873.0,,C64H69F51O5,1887.148,,C8F17-C11H22-O-1/2/6Ph4-COOH,Cr 83 D 104 is
61460,61461,O=C(O)C1=CC(OCCCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)=C(OCCCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(OCCCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)=C1,78874.0,,C70H69F63O5,2187.193,,C10F21-C11H22-O-1/2/6Ph4-COOH,Cr 106 D 126 is
62647,62648,CCCCCCCCCCCCOC(=O)C(=CC1=CC=C(C(=O)OC2=CC=C(C(=O)O)C=C2)C=C1)C(=O)OCCCCCCCCCCCC,78882.0,,C42H60O8,692.921,,C12H25-OOC)C=CH-Ph-COO-Ph-COOH,Cr 110 Dob 117 N 118 is
62908,62909,CCCCCCCCCCCCOC1=CC=C(COC2=CC(C(=O)O)=CC(OCC3=CC=C(OCCCCCCCCCCCC)C=C3)=C2OCC2=CC=C(OCCCCCCCCCCCC)C=C2)C=C1,43205.0,110934-58-2,C64H96O8,993.442,"3,4,5-Tris-(4-dodecyloxy-benzyloxy)-benzoicacid",C12H25-O-Ph-CH2-O-1/2/6Ph4-COOH,Cr' 47 Cr' 61 Cr 73 D 147 is
65768,65769,CCCCCCCCC(O)(CCCCCCCC)[C@H]1OC(O)[C@H](O)[C@@H](O)[C@H]1O,46445.0,,C22H44O6,404.581,,"Galactose-6-OH-6,6-(di)-C8H17",Cr 116 D 166 is
65769,65770,CCCCCCCCCCC(O)(CCCCCCCCCC)[C@H]1OC(O)[C@H](O)[C@@H](O)[C@H]1O,46446.0,,C26H52O6,460.687,,"Galactose-6-OH-6,6-(di)-C10H21",Cr 117 D 162 is
65770,65771,CCCCCCCCCCCCC(O)(CCCCCCCCCCCC)[C@H]1OC(O)[C@H](O)[C@@H](O)[C@H]1O,46447.0,,C30H60O6,516.794,,"Galactose-6-OH-6,6-(di)-C12H25",Cr 114 D 167 is
65771,65772,CCCCCCCCCCCCCCC(O)(CCCCCCCCCCCCCC)[C@H]1OC(O)[C@H](O)[C@@H](O)[C@H]1O,46448.0,,C34H68O6,572.9,,"Galactose-6-OH-6,6-(di)-C14H29",Cr 108 D 148 is
65778,65779,CC(C)C[Si](O)(O)CC(C)C,46455.0,18230-63-2,C8H20O2Si1,176.329,,(HO)2-Si-(di)-CH2-CHMe-CH3,(77) Cr 88.4 D 98.7 is
65888,65889,CCCCCCCCCCCCOC[C@@H](CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)OCCCCCCCCCCCC,45598.0,,C33H66O8,590.872,,~b-Gluco-pyranosid-O-CH2-CH(O-/CH2-O-C12H25,Cr ? D ? is
65889,65890,CCCCCCCCCCCCCCOC[C@@H](CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)OCCCCCCCCCCCCCC,45603.0,,C37H74O8,646.979,,~b-Gluco-pyranosid-O-CH2-CH(O-/CH2-O-C14H29,Cr ? D ? is
65894,65895,CCCCCCCCCCCC(=O)OC[C@H](CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)OC(=O)CCCCCCCCCCC,45606.0,114219-07-7,C33H62O10,618.839,,~b-Gluco-pyranosid-O-CH2-CH(OOC-/CH2-OOC-C11H23,Cr 79 D 105 is
65895,65896,CCCCCCCCCCCCC(=O)OC[C@H](CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)OC(=O)CCCCCCCCCCCC,45607.0,114219-08-8,C35H66O10,646.893,,~b-Gluco-pyranosid-O-CH2-CH(OOC-/CH2-OOC-C12H25,Cr 80 D 139 is
